order_id,customer_name,country,city,product_name,category_name,product_price,quantity,order_date
ORD10342,Tonya Simmons,Canada,Vancouver,SQL Book,Books,750,2,2025-01-17
ORD10342,Tonya Simmons,Canada,Vancouver,Table,Furniture,6000,3,2025-01-17
ORD10342,Tonya Simmons,Canada,Vancouver,Table,Furniture,6000,4,2025-01-17
ORD10343,Brian Moreno,India,Ahmedabad,Jeans,Clothing,1800,4,2025-07-05
ORD10343,Brian Moreno,India,Ahmedabad,T-Shirt,Clothing,800,1,2025-07-05
ORD10343,Brian Moreno,India,Ahmedabad,SQL Book,Books,750,5,2025-07-05
ORD10344,Michael Williamson,Canada,Vancouver,T-Shirt,Clothing,800,2,2024-08-22
ORD10344,Michael Williamson,Canada,Vancouver,Football,Sports,900,5,2024-08-22
ORD10344,Michael Williamson,Canada,Vancouver,Jacket,Clothing,3500,5,2024-08-22
ORD10345,Bradley Jefferson,USA,Chicago,Tennis Racket,Sports,3500,3,2025-03-13
ORD10345,Bradley Jefferson,USA,Chicago,Table,Furniture,6000,2,2025-03-13
ORD10346,Michelle Jackson,UK,London,Monitor,Electronics,12000,3,2026-01-09
ORD10346,Michelle Jackson,UK,London,Tennis Racket,Sports,3500,1,2026-01-09
ORD10347,Allen Smith,USA,Austin,T-Shirt,Clothing,800,4,2024-09-12
ORD10347,Allen Smith,USA,Austin,Keyboard,Electronics,1500,5,2024-09-12
ORD10347,Allen Smith,USA,Austin,SQL Book,Books,750,2,2024-09-12
ORD10348,Jermaine Velazquez,India,Surat,AI Handbook,Books,1200,3,2026-04-09
ORD10348,Jermaine Velazquez,India,Surat,Jacket,Clothing,3500,2,2026-04-09
ORD10349,Shawn Hernandez,UK,London,Sofa,Furniture,25000,1,2026-05-09
ORD10350,Michelle Reynolds,India,Delhi,Football,Sports,900,3,2026-06-04
ORD10350,Michelle Reynolds,India,Delhi,Jeans,Clothing,1800,2,2026-06-04
ORD10350,Michelle Reynolds,India,Delhi,Cricket Bat,Sports,2200,1,2026-06-04
ORD10351,Jessica Green,UK,Manchester,Jacket,Clothing,3500,2,2024-06-27
ORD10351,Jessica Green,UK,Manchester,Laptop,Electronics,50000,1,2024-06-27
ORD10352,Andrew Meyer,USA,New York,Sofa,Furniture,25000,5,2025-01-25
ORD10352,Andrew Meyer,USA,New York,Jacket,Clothing,3500,2,2025-01-25
ORD10353,Marie Erickson,UK,Manchester,T-Shirt,Clothing,800,5,2025-05-27
ORD10353,Marie Erickson,UK,Manchester,Sofa,Furniture,25000,3,2025-05-27
ORD10353,Marie Erickson,UK,Manchester,Football,Sports,900,3,2025-05-27
ORD10354,Lori Brown,Germany,Frankfurt,Cricket Bat,Sports,2200,5,2025-07-04
ORD10354,Lori Brown,Germany,Frankfurt,Python Book,Books,900,1,2025-07-04
ORD10354,Lori Brown,Germany,Frankfurt,Sofa,Furniture,25000,3,2025-07-04
ORD10355,Cameron Goodwin,Canada,Vancouver,Python Book,Books,900,4,2025-04-04
ORD10356,Jill Richardson,USA,New York,Python Book,Books,900,1,2025-08-04
ORD10357,Amy Ross,UK,Manchester,Chair,Furniture,2500,4,2025-08-02
ORD10358,Gabrielle Parker,India,Pune,SQL Book,Books,750,2,2024-10-28
ORD10359,John Watson,Germany,Frankfurt,Python Book,Books,900,4,2025-11-15
ORD10359,John Watson,Germany,Frankfurt,Jacket,Clothing,3500,2,2025-11-15
ORD10360,Jean Morgan,Germany,Hamburg,Sofa,Furniture,25000,5,2025-11-27
ORD10360,Jean Morgan,Germany,Hamburg,Keyboard,Electronics,1500,2,2025-11-27
ORD10360,Jean Morgan,Germany,Hamburg,T-Shirt,Clothing,800,3,2025-11-27
ORD10361,Dan Jimenez,Germany,Frankfurt,Cricket Bat,Sports,2200,3,2025-12-08
ORD10361,Dan Jimenez,Germany,Frankfurt,T-Shirt,Clothing,800,3,2025-12-08
ORD10361,Dan Jimenez,Germany,Frankfurt,Python Book,Books,900,3,2025-12-08
ORD10362,Nicholas Green,UK,London,Keyboard,Electronics,1500,4,2025-11-30
ORD10362,Nicholas Green,UK,London,AI Handbook,Books,1200,2,2025-11-30
ORD10362,Nicholas Green,UK,London,Chair,Furniture,2500,3,2025-11-30
ORD10363,Richard Fuller,UK,Birmingham,Python Book,Books,900,5,2025-07-03
ORD10363,Richard Fuller,UK,Birmingham,Jeans,Clothing,1800,5,2025-07-03
ORD10364,Amanda Mcintyre,USA,New York,Football,Sports,900,1,2026-01-18
ORD10365,Kendra Nixon,UK,Manchester,T-Shirt,Clothing,800,4,2025-11-11
ORD10365,Kendra Nixon,UK,Manchester,Mouse,Electronics,700,5,2025-11-11
ORD10366,Johnathan Carpenter MD,USA,Seattle,SQL Book,Books,750,3,2026-02-06
ORD10366,Johnathan Carpenter MD,USA,Seattle,Jacket,Clothing,3500,5,2026-02-06
ORD10366,Johnathan Carpenter MD,USA,Seattle,Jacket,Clothing,3500,3,2026-02-06
ORD10367,Angela Jones,India,Mumbai,AI Handbook,Books,1200,4,2024-07-09
ORD10367,Angela Jones,India,Mumbai,Monitor,Electronics,12000,4,2024-07-09
ORD10368,Breanna White,India,Surat,Sofa,Furniture,25000,4,2025-08-20
ORD10368,Breanna White,India,Surat,Tennis Racket,Sports,3500,5,2025-08-20
ORD10368,Breanna White,India,Surat,T-Shirt,Clothing,800,3,2025-08-20
ORD10369,Kristen Walker,Germany,Hamburg,Mouse,Electronics,700,3,2026-02-07
ORD10369,Kristen Walker,Germany,Hamburg,Sofa,Furniture,25000,3,2026-02-07
ORD10369,Kristen Walker,Germany,Hamburg,Table,Furniture,6000,3,2026-02-07
ORD10370,Kimberly Perez,UK,Leeds,Tennis Racket,Sports,3500,4,2025-06-04
ORD10370,Kimberly Perez,UK,Leeds,SQL Book,Books,750,2,2025-06-04
ORD10370,Kimberly Perez,UK,Leeds,Jacket,Clothing,3500,4,2025-06-04
ORD10371,Megan Vance,USA,Chicago,Cricket Bat,Sports,2200,3,2026-02-20
ORD10372,Alexandria Butler,UK,Manchester,Tennis Racket,Sports,3500,1,2026-04-10
ORD10372,Alexandria Butler,UK,Manchester,Jacket,Clothing,3500,5,2026-04-10
ORD10372,Alexandria Butler,UK,Manchester,Jacket,Clothing,3500,2,2026-04-10
ORD10373,David Nelson,Canada,Toronto,Monitor,Electronics,12000,2,2026-06-14
ORD10373,David Nelson,Canada,Toronto,Python Book,Books,900,2,2026-06-14
ORD10374,Sarah Sandoval,Germany,Berlin,Tennis Racket,Sports,3500,4,2025-09-28
ORD10374,Sarah Sandoval,Germany,Berlin,T-Shirt,Clothing,800,5,2025-09-28
ORD10375,Todd Hunter,Germany,Frankfurt,AI Handbook,Books,1200,2,2025-10-17
ORD10375,Todd Hunter,Germany,Frankfurt,Jacket,Clothing,3500,4,2025-10-17
ORD10376,Brittany Miller,USA,Seattle,T-Shirt,Clothing,800,1,2025-03-13
ORD10377,Kevin Long,Canada,Vancouver,Cricket Bat,Sports,2200,5,2025-10-11
ORD10377,Kevin Long,Canada,Vancouver,AI Handbook,Books,1200,3,2025-10-11
ORD10377,Kevin Long,Canada,Vancouver,SQL Book,Books,750,3,2025-10-11
ORD10378,Peter Carney,UK,London,Monitor,Electronics,12000,2,2025-05-03
ORD10379,Patricia Giles,UK,London,T-Shirt,Clothing,800,5,2025-04-11
ORD10379,Patricia Giles,UK,London,Chair,Furniture,2500,3,2025-04-11
ORD10379,Patricia Giles,UK,London,Table,Furniture,6000,1,2025-04-11
ORD10380,Kristina Brown,Germany,Frankfurt,Chair,Furniture,2500,1,2026-05-14
ORD10380,Kristina Brown,Germany,Frankfurt,Tennis Racket,Sports,3500,3,2026-05-14
ORD10381,Lauren Grant,Germany,Hamburg,Mouse,Electronics,700,5,2026-02-01
ORD10381,Lauren Grant,Germany,Hamburg,Table,Furniture,6000,2,2026-02-01
ORD10381,Lauren Grant,Germany,Hamburg,Monitor,Electronics,12000,4,2026-02-01
ORD10382,Danny Myers,USA,Chicago,Table,Furniture,6000,2,2024-09-11
ORD10383,Douglas Cooper,UK,Leeds,Chair,Furniture,2500,4,2025-06-04
ORD10383,Douglas Cooper,UK,Leeds,Chair,Furniture,2500,4,2025-06-04
ORD10384,Lindsay Martin DDS,USA,Seattle,Python Book,Books,900,5,2025-06-21
ORD10384,Lindsay Martin DDS,USA,Seattle,T-Shirt,Clothing,800,4,2025-06-21
ORD10385,Seth Villa,UK,London,Python Book,Books,900,3,2025-02-11
ORD10385,Seth Villa,UK,London,Keyboard,Electronics,1500,4,2025-02-11
ORD10386,Marcus Cummings,UK,Birmingham,Tennis Racket,Sports,3500,3,2024-11-18
ORD10386,Marcus Cummings,UK,Birmingham,Laptop,Electronics,50000,5,2024-11-18
ORD10387,Teresa Maynard,India,Pune,Tennis Racket,Sports,3500,1,2025-02-21
ORD10387,Teresa Maynard,India,Pune,Python Book,Books,900,1,2025-02-21
ORD10387,Teresa Maynard,India,Pune,Tennis Racket,Sports,3500,3,2025-02-21
ORD10388,Erin Martin,Canada,Toronto,Jacket,Clothing,3500,5,2025-01-04
ORD10388,Erin Martin,Canada,Toronto,Keyboard,Electronics,1500,1,2025-01-04
ORD10389,Samantha Bell,India,Ahmedabad,Jeans,Clothing,1800,5,2024-09-01
ORD10389,Samantha Bell,India,Ahmedabad,Table,Furniture,6000,4,2024-09-01
ORD10389,Samantha Bell,India,Ahmedabad,Monitor,Electronics,12000,1,2024-09-01
ORD10390,Joseph Edwards,Germany,Hamburg,Cricket Bat,Sports,2200,5,2024-10-09
ORD10390,Joseph Edwards,Germany,Hamburg,Sofa,Furniture,25000,1,2024-10-09
ORD10391,Joseph Shepherd,UK,Leeds,Jeans,Clothing,1800,5,2026-01-05
ORD10391,Joseph Shepherd,UK,Leeds,Chair,Furniture,2500,3,2026-01-05
ORD10391,Joseph Shepherd,UK,Leeds,Table,Furniture,6000,5,2026-01-05
ORD10392,Rebecca Sosa,India,Delhi,Chair,Furniture,2500,1,2024-12-22
ORD10393,Daniel Brown,USA,Boston,Python Book,Books,900,5,2026-04-22
ORD10393,Daniel Brown,USA,Boston,Chair,Furniture,2500,2,2026-04-22
ORD10393,Daniel Brown,USA,Boston,Keyboard,Electronics,1500,4,2026-04-22
ORD10394,Dennis Munoz,USA,Seattle,SQL Book,Books,750,5,2024-07-28
ORD10394,Dennis Munoz,USA,Seattle,Laptop,Electronics,50000,2,2024-07-28
ORD10394,Dennis Munoz,USA,Seattle,SQL Book,Books,750,1,2024-07-28
ORD10395,Dillon Juarez,USA,Seattle,Sofa,Furniture,25000,4,2025-09-10
ORD10395,Dillon Juarez,USA,Seattle,Jacket,Clothing,3500,1,2025-09-10
ORD10396,Diamond Adams,Canada,Toronto,Monitor,Electronics,12000,5,2025-10-09
ORD10396,Diamond Adams,Canada,Toronto,Keyboard,Electronics,1500,4,2025-10-09
ORD10397,Ricky Goodwin,USA,Seattle,Jeans,Clothing,1800,3,2024-10-18
ORD10398,Glenn Vincent,Germany,Hamburg,Chair,Furniture,2500,2,2024-07-26
ORD10399,Abigail Cohen,Canada,Vancouver,Python Book,Books,900,5,2025-11-20
ORD10399,Abigail Cohen,Canada,Vancouver,Cricket Bat,Sports,2200,2,2025-11-20
ORD10400,Timothy Boyd,Canada,Toronto,Cricket Bat,Sports,2200,2,2025-09-09
ORD10401,Hailey Powers,Canada,Toronto,Jeans,Clothing,1800,5,2025-01-05
ORD10401,Hailey Powers,Canada,Toronto,Monitor,Electronics,12000,5,2025-01-05
ORD10401,Hailey Powers,Canada,Toronto,AI Handbook,Books,1200,5,2025-01-05
ORD10402,Sarah Burke,UK,Leeds,Laptop,Electronics,50000,4,2025-11-03
ORD10402,Sarah Burke,UK,Leeds,Table,Furniture,6000,1,2025-11-03
ORD10402,Sarah Burke,UK,Leeds,AI Handbook,Books,1200,4,2025-11-03
ORD10403,Matthew Jenkins,Canada,Calgary,Keyboard,Electronics,1500,2,2025-05-15
ORD10404,Angela Taylor,Canada,Toronto,Table,Furniture,6000,3,2024-07-03
ORD10405,Phillip Burton,Canada,Calgary,Cricket Bat,Sports,2200,4,2026-01-12
ORD10406,Sherri Carter,UK,Manchester,Mouse,Electronics,700,2,2025-03-04
ORD10406,Sherri Carter,UK,Manchester,Sofa,Furniture,25000,4,2025-03-04
ORD10406,Sherri Carter,UK,Manchester,SQL Book,Books,750,5,2025-03-04
ORD10407,Kenneth White,UK,Birmingham,Jeans,Clothing,1800,5,2025-08-17
ORD10407,Kenneth White,UK,Birmingham,Jeans,Clothing,1800,2,2025-08-17
ORD10407,Kenneth White,UK,Birmingham,Monitor,Electronics,12000,4,2025-08-17
ORD10408,Leonard Simpson,USA,Chicago,Mouse,Electronics,700,2,2024-08-24
ORD10408,Leonard Simpson,USA,Chicago,Python Book,Books,900,5,2024-08-24
ORD10409,Jennifer Harris,USA,Austin,Jacket,Clothing,3500,4,2026-06-14
ORD10410,Ian Jones,Canada,Vancouver,Cricket Bat,Sports,2200,5,2025-04-02
ORD10411,Nancy Little,USA,New York,Python Book,Books,900,4,2025-11-11
ORD10411,Nancy Little,USA,New York,T-Shirt,Clothing,800,1,2025-11-11
ORD10411,Nancy Little,USA,New York,SQL Book,Books,750,4,2025-11-11
ORD10412,Amy Harris,India,Ahmedabad,Table,Furniture,6000,3,2025-06-29
ORD10413,Paul Perez,Canada,Toronto,Chair,Furniture,2500,2,2024-07-20
ORD10414,Jose Edwards,USA,Austin,Chair,Furniture,2500,1,2024-12-29
ORD10414,Jose Edwards,USA,Austin,Keyboard,Electronics,1500,2,2024-12-29
ORD10415,Laura Whitehead,India,Surat,Laptop,Electronics,50000,2,2024-10-07
ORD10416,Jonathan Mann,India,Surat,Chair,Furniture,2500,5,2024-07-12
ORD10417,Dennis Baker,Germany,Frankfurt,SQL Book,Books,750,3,2024-07-11
ORD10418,Christopher Nichols,UK,Manchester,Tennis Racket,Sports,3500,2,2024-11-23
ORD10418,Christopher Nichols,UK,Manchester,Chair,Furniture,2500,4,2024-11-23
ORD10419,Dana Harrison,Germany,Frankfurt,SQL Book,Books,750,2,2025-03-31
ORD10420,Ann Pham,UK,Manchester,Jeans,Clothing,1800,4,2025-09-04
ORD10421,Jill Kelly,UK,Birmingham,Python Book,Books,900,4,2025-08-19
ORD10422,Russell Brown,Germany,Hamburg,Monitor,Electronics,12000,5,2024-09-09
ORD10423,Debbie Molina,India,Delhi,Table,Furniture,6000,1,2025-09-30
ORD10423,Debbie Molina,India,Delhi,Monitor,Electronics,12000,4,2025-09-30
ORD10423,Debbie Molina,India,Delhi,SQL Book,Books,750,4,2025-09-30
ORD10424,Daniel Perez,Germany,Hamburg,Table,Furniture,6000,5,2025-08-31
ORD10424,Daniel Perez,Germany,Hamburg,Table,Furniture,6000,5,2025-08-31
ORD10424,Daniel Perez,Germany,Hamburg,T-Shirt,Clothing,800,3,2025-08-31
ORD10425,Kevin Turner,India,Delhi,Chair,Furniture,2500,2,2025-02-08
ORD10425,Kevin Turner,India,Delhi,T-Shirt,Clothing,800,4,2025-02-08
ORD10426,Holly Neal,India,Ahmedabad,Sofa,Furniture,25000,1,2025-12-09
ORD10426,Holly Neal,India,Ahmedabad,Tennis Racket,Sports,3500,4,2025-12-09
ORD10426,Holly Neal,India,Ahmedabad,Football,Sports,900,2,2025-12-09
ORD10427,Todd Bryant,UK,London,Keyboard,Electronics,1500,1,2025-01-24
ORD10427,Todd Bryant,UK,London,Mouse,Electronics,700,3,2025-01-24
ORD10428,Margaret Mccall,Germany,Munich,Sofa,Furniture,25000,5,2026-04-25
ORD10428,Margaret Mccall,Germany,Munich,Jacket,Clothing,3500,4,2026-04-25
ORD10429,Whitney Lee,Canada,Calgary,Tennis Racket,Sports,3500,2,2024-08-11
ORD10430,Darin Valencia,India,Delhi,Tennis Racket,Sports,3500,3,2025-06-04
ORD10430,Darin Valencia,India,Delhi,Table,Furniture,6000,3,2025-06-04
ORD10430,Darin Valencia,India,Delhi,T-Shirt,Clothing,800,1,2025-06-04
ORD10431,Jonathan Lopez,Canada,Vancouver,Football,Sports,900,4,2024-12-01
ORD10431,Jonathan Lopez,Canada,Vancouver,Jacket,Clothing,3500,1,2024-12-01
ORD10431,Jonathan Lopez,Canada,Vancouver,Sofa,Furniture,25000,5,2024-12-01
ORD10432,Mark Wilkins,UK,Leeds,Keyboard,Electronics,1500,3,2025-10-06
ORD10433,Henry Fuller,Canada,Montreal,Tennis Racket,Sports,3500,3,2026-05-02
ORD10433,Henry Fuller,Canada,Montreal,AI Handbook,Books,1200,4,2026-05-02
ORD10434,Cindy Jacobs,India,Surat,Sofa,Furniture,25000,4,2024-10-03
ORD10434,Cindy Jacobs,India,Surat,Sofa,Furniture,25000,2,2024-10-03
ORD10434,Cindy Jacobs,India,Surat,Jeans,Clothing,1800,4,2024-10-03
ORD10435,Derek Curtis,Germany,Hamburg,Cricket Bat,Sports,2200,5,2025-02-04
ORD10435,Derek Curtis,Germany,Hamburg,Mouse,Electronics,700,4,2025-02-04
ORD10436,David Wade,USA,New York,Keyboard,Electronics,1500,2,2025-12-14
ORD10436,David Wade,USA,New York,Python Book,Books,900,3,2025-12-14
ORD10437,Teresa Lopez,USA,New York,Football,Sports,900,3,2024-07-23
ORD10437,Teresa Lopez,USA,New York,AI Handbook,Books,1200,3,2024-07-23
ORD10438,Blake Williams,UK,London,Sofa,Furniture,25000,2,2026-05-22
ORD10439,Destiny Pratt,UK,London,Sofa,Furniture,25000,1,2026-04-10
ORD10439,Destiny Pratt,UK,London,Mouse,Electronics,700,2,2026-04-10
ORD10440,Michael Cooper,UK,Birmingham,Table,Furniture,6000,1,2026-05-06
ORD10440,Michael Cooper,UK,Birmingham,AI Handbook,Books,1200,5,2026-05-06
ORD10440,Michael Cooper,UK,Birmingham,Mouse,Electronics,700,3,2026-05-06
ORD10441,Jill Atkins,Germany,Munich,Monitor,Electronics,12000,5,2024-07-19
ORD10441,Jill Atkins,Germany,Munich,Cricket Bat,Sports,2200,2,2024-07-19
ORD10442,Laura Brown,Germany,Munich,T-Shirt,Clothing,800,5,2024-12-22
ORD10443,Bobby Vance,India,Pune,T-Shirt,Clothing,800,2,2025-11-27
ORD10443,Bobby Vance,India,Pune,Laptop,Electronics,50000,3,2025-11-27
ORD10444,Gabriel Ashley,UK,Birmingham,Keyboard,Electronics,1500,2,2025-05-10
ORD10445,Julie Richardson,USA,Seattle,AI Handbook,Books,1200,1,2026-02-09
ORD10445,Julie Richardson,USA,Seattle,Python Book,Books,900,4,2026-02-09
ORD10445,Julie Richardson,USA,Seattle,Chair,Furniture,2500,1,2026-02-09
ORD10446,Martin Bush,UK,Birmingham,Tennis Racket,Sports,3500,4,2025-10-19
ORD10446,Martin Bush,UK,Birmingham,Sofa,Furniture,25000,1,2025-10-19
ORD10447,Zachary Barker,USA,New York,Football,Sports,900,4,2026-06-12
ORD10447,Zachary Barker,USA,New York,T-Shirt,Clothing,800,5,2026-06-12
ORD10448,Sarah Cruz,USA,Chicago,T-Shirt,Clothing,800,4,2024-12-24
ORD10449,Chad Tucker,Canada,Montreal,T-Shirt,Clothing,800,5,2025-04-26
ORD10450,Jason Villa,Germany,Hamburg,Laptop,Electronics,50000,4,2025-11-20
ORD10450,Jason Villa,Germany,Hamburg,Monitor,Electronics,12000,4,2025-11-20
ORD10450,Jason Villa,Germany,Hamburg,SQL Book,Books,750,3,2025-11-20
ORD10451,Jacob Simpson,India,Delhi,Mouse,Electronics,700,5,2024-07-10
ORD10451,Jacob Simpson,India,Delhi,Laptop,Electronics,50000,2,2024-07-10
ORD10452,Patricia Smith,India,Mumbai,Jacket,Clothing,3500,1,2025-08-13
ORD10452,Patricia Smith,India,Mumbai,Mouse,Electronics,700,2,2025-08-13
ORD10452,Patricia Smith,India,Mumbai,Keyboard,Electronics,1500,5,2025-08-13
ORD10453,Daniel Brooks,India,Mumbai,Jacket,Clothing,3500,5,2026-05-08
ORD10453,Daniel Brooks,India,Mumbai,Monitor,Electronics,12000,1,2026-05-08
ORD10453,Daniel Brooks,India,Mumbai,T-Shirt,Clothing,800,4,2026-05-08
ORD10454,Sue Stephens,India,Delhi,Cricket Bat,Sports,2200,5,2025-01-09
ORD10455,Brandy Williams,Canada,Toronto,Cricket Bat,Sports,2200,4,2025-11-03
ORD10455,Brandy Williams,Canada,Toronto,Sofa,Furniture,25000,5,2025-11-03
ORD10456,Rebecca Mccoy,India,Pune,AI Handbook,Books,1200,3,2024-09-05
ORD10457,Jason Cunningham,Canada,Montreal,T-Shirt,Clothing,800,2,2026-04-29
ORD10458,Sherri Vazquez,Canada,Toronto,Tennis Racket,Sports,3500,3,2025-08-26
ORD10459,Shelby Holt,Canada,Vancouver,Jeans,Clothing,1800,1,2024-07-20
ORD10460,Trevor Kent,Canada,Vancouver,T-Shirt,Clothing,800,3,2024-12-07
ORD10460,Trevor Kent,Canada,Vancouver,Cricket Bat,Sports,2200,4,2024-12-07
ORD10461,Hunter Lowe,USA,Boston,Monitor,Electronics,12000,2,2024-07-01
ORD10462,Denise Holmes,Germany,Berlin,Python Book,Books,900,3,2025-09-19
ORD10462,Denise Holmes,Germany,Berlin,Football,Sports,900,4,2025-09-19
ORD10463,Amber Montes,UK,Leeds,Table,Furniture,6000,1,2024-12-18
ORD10464,Kristina Hughes,USA,New York,Jacket,Clothing,3500,2,2025-06-23
ORD10465,Janice Mccoy,India,Mumbai,Jacket,Clothing,3500,3,2025-06-13
ORD10466,Christian Lewis,USA,Austin,Table,Furniture,6000,4,2024-09-12
ORD10466,Christian Lewis,USA,Austin,Jacket,Clothing,3500,4,2024-09-12
ORD10466,Christian Lewis,USA,Austin,Table,Furniture,6000,5,2024-09-12
ORD10467,Haley Berry,Canada,Montreal,Chair,Furniture,2500,3,2024-07-11
ORD10467,Haley Berry,Canada,Montreal,SQL Book,Books,750,1,2024-07-11
ORD10467,Haley Berry,Canada,Montreal,Cricket Bat,Sports,2200,3,2024-07-11
ORD10468,Erin Smith,Germany,Hamburg,Jacket,Clothing,3500,5,2025-08-27
ORD10469,Carol Green MD,UK,Manchester,Football,Sports,900,1,2025-11-28
ORD10469,Carol Green MD,UK,Manchester,Cricket Bat,Sports,2200,4,2025-11-28
ORD10469,Carol Green MD,UK,Manchester,SQL Book,Books,750,5,2025-11-28
ORD10470,Pedro Schwartz,UK,London,Jeans,Clothing,1800,3,2025-12-18
ORD10470,Pedro Schwartz,UK,London,Table,Furniture,6000,1,2025-12-18
ORD10470,Pedro Schwartz,UK,London,Mouse,Electronics,700,1,2025-12-18
ORD10471,Chad Boyd,Germany,Berlin,Jacket,Clothing,3500,5,2024-11-21
ORD10472,Eric Jordan,Germany,Frankfurt,Keyboard,Electronics,1500,4,2026-03-08
ORD10472,Eric Jordan,Germany,Frankfurt,Tennis Racket,Sports,3500,4,2026-03-08
ORD10472,Eric Jordan,Germany,Frankfurt,Jacket,Clothing,3500,2,2026-03-08
ORD10473,Taylor Garcia,India,Ahmedabad,Cricket Bat,Sports,2200,4,2026-06-05
ORD10473,Taylor Garcia,India,Ahmedabad,T-Shirt,Clothing,800,4,2026-06-05
ORD10473,Taylor Garcia,India,Ahmedabad,Monitor,Electronics,12000,2,2026-06-05
ORD10474,Yvonne Brown,UK,Birmingham,Football,Sports,900,5,2026-02-09
ORD10474,Yvonne Brown,UK,Birmingham,Football,Sports,900,4,2026-02-09
ORD10474,Yvonne Brown,UK,Birmingham,Jeans,Clothing,1800,2,2026-02-09
ORD10475,Alyssa Jordan,USA,New York,Chair,Furniture,2500,3,2025-08-22
ORD10476,Juan Rose,UK,London,Table,Furniture,6000,4,2024-06-25
ORD10477,Marisa Hanson,USA,Austin,Jeans,Clothing,1800,1,2025-01-21
ORD10477,Marisa Hanson,USA,Austin,Monitor,Electronics,12000,5,2025-01-21
ORD10477,Marisa Hanson,USA,Austin,Football,Sports,900,1,2025-01-21
ORD10478,Elizabeth Keller MD,Germany,Munich,Football,Sports,900,1,2024-12-25
ORD10479,Shane Garcia,Canada,Calgary,Cricket Bat,Sports,2200,2,2025-08-24
ORD10480,Kevin Price,UK,Birmingham,AI Handbook,Books,1200,2,2026-02-16
ORD10480,Kevin Price,UK,Birmingham,Cricket Bat,Sports,2200,5,2026-02-16
ORD10480,Kevin Price,UK,Birmingham,Mouse,Electronics,700,5,2026-02-16
ORD10481,Sheila King,USA,Chicago,Laptop,Electronics,50000,4,2026-02-21
ORD10482,Jeff Soto,Germany,Frankfurt,Mouse,Electronics,700,2,2024-09-30
ORD10482,Jeff Soto,Germany,Frankfurt,Chair,Furniture,2500,4,2024-09-30
ORD10482,Jeff Soto,Germany,Frankfurt,Keyboard,Electronics,1500,3,2024-09-30
ORD10483,Jennifer Lewis,India,Delhi,Python Book,Books,900,3,2026-03-04
ORD10484,Erica Porter,Germany,Hamburg,Monitor,Electronics,12000,5,2025-06-20
ORD10484,Erica Porter,Germany,Hamburg,T-Shirt,Clothing,800,1,2025-06-20
ORD10484,Erica Porter,Germany,Hamburg,Cricket Bat,Sports,2200,4,2025-06-20
ORD10485,Jared Clark,India,Ahmedabad,Jeans,Clothing,1800,4,2026-04-23
ORD10485,Jared Clark,India,Ahmedabad,Keyboard,Electronics,1500,2,2026-04-23
ORD10485,Jared Clark,India,Ahmedabad,Jeans,Clothing,1800,4,2026-04-23
ORD10486,Robert Burke,Canada,Calgary,AI Handbook,Books,1200,1,2024-06-25
ORD10486,Robert Burke,Canada,Calgary,Jeans,Clothing,1800,1,2024-06-25
ORD10486,Robert Burke,Canada,Calgary,Table,Furniture,6000,1,2024-06-25
ORD10487,Tiffany Chen,Canada,Calgary,AI Handbook,Books,1200,2,2024-11-30
ORD10487,Tiffany Chen,Canada,Calgary,T-Shirt,Clothing,800,2,2024-11-30
ORD10488,Courtney Carter,UK,Birmingham,Table,Furniture,6000,3,2025-09-08
ORD10489,Timothy Morris,India,Ahmedabad,Tennis Racket,Sports,3500,5,2025-01-24
ORD10489,Timothy Morris,India,Ahmedabad,SQL Book,Books,750,5,2025-01-24
ORD10490,Tommy Ray,Canada,Vancouver,Football,Sports,900,3,2025-10-08
ORD10490,Tommy Ray,Canada,Vancouver,Sofa,Furniture,25000,4,2025-10-08
ORD10491,Anna Keith,Germany,Munich,Laptop,Electronics,50000,1,2024-10-24
ORD10492,Stephanie Brady,Germany,Frankfurt,Mouse,Electronics,700,4,2025-04-02
ORD10492,Stephanie Brady,Germany,Frankfurt,SQL Book,Books,750,3,2025-04-02
ORD10492,Stephanie Brady,Germany,Frankfurt,SQL Book,Books,750,4,2025-04-02
ORD10493,Jordan Keller,UK,Birmingham,Tennis Racket,Sports,3500,3,2024-08-14
ORD10493,Jordan Keller,UK,Birmingham,Jacket,Clothing,3500,1,2024-08-14
ORD10494,Jason Vance,UK,Leeds,Table,Furniture,6000,2,2025-11-25
ORD10494,Jason Vance,UK,Leeds,Laptop,Electronics,50000,4,2025-11-25
ORD10495,Robert Rubio,Germany,Munich,Monitor,Electronics,12000,5,2025-11-16
ORD10496,John Bowen,India,Surat,Table,Furniture,6000,1,2025-08-16
ORD10497,Jennifer Russell,Germany,Munich,Python Book,Books,900,4,2024-08-03
ORD10497,Jennifer Russell,Germany,Munich,Mouse,Electronics,700,1,2024-08-03
ORD10497,Jennifer Russell,Germany,Munich,Sofa,Furniture,25000,5,2024-08-03
ORD10498,Brenda Ortiz,UK,Birmingham,Chair,Furniture,2500,1,2025-11-03
ORD10498,Brenda Ortiz,UK,Birmingham,AI Handbook,Books,1200,1,2025-11-03
ORD10499,Marissa Rodriguez,USA,Boston,T-Shirt,Clothing,800,3,2026-01-06
ORD10500,John Hardy,USA,Chicago,Monitor,Electronics,12000,1,2024-11-22
ORD10501,Jill Wallace,India,Pune,Monitor,Electronics,12000,1,2026-04-11
ORD10501,Jill Wallace,India,Pune,Football,Sports,900,1,2026-04-11
